Open,High,Low,Close,Volume,Dividends,Stock Splits
1303.699951171875,1304.5999755859375,1303.699951171875,1304.0999755859375,21532,0.0,0.0
1304.5,1304.5,1302.800048828125,1303.0999755859375,61986,0.0,0.0
1302.699951171875,1303.199951171875,1302.699951171875,1303.0,19185,0.0,0.0
1303.0,1304.0999755859375,1302.800048828125,1303.5999755859375,19688,0.0,0.0
1303.5999755859375,1304.699951171875,1303.4000244140625,1304.699951171875,26478,0.0,0.0
1304.699951171875,1305.0999755859375,1304.4000244140625,1305.0,36036,0.0,0.0
1305.199951171875,1305.199951171875,1304.0,1304.5,31435,0.0,0.0
1304.4000244140625,1304.4000244140625,1303.4000244140625,1303.4000244140625,24735,0.0,0.0
1303.9000244140625,1303.9000244140625,1303.0,1303.699951171875,21176,0.0,0.0
1303.800048828125,1304.5,1303.5999755859375,1304.199951171875,18352,0.0,0.0
1304.0999755859375,1304.300048828125,1303.800048828125,1304.0999755859375,13531,0.0,0.0
1304.0999755859375,1304.0999755859375,1303.699951171875,1304.0,14559,0.0,0.0
1304.0,1304.699951171875,1303.5,1304.0,52189,0.0,0.0
1303.5999755859375,1304.0,1303.5,1303.5999755859375,19790,0.0,0.0
1303.5999755859375,1304.4000244140625,1303.5,1304.300048828125,19191,0.0,0.0
1304.300048828125,1304.5999755859375,1304.0,1304.0,26299,0.0,0.0
1304.5,1304.5,1304.0,1304.0,11061,0.0,0.0
1304.0,1304.4000244140625,1303.5999755859375,1304.0999755859375,22187,0.0,0.0
1304.0999755859375,1304.0999755859375,1303.5,1303.9000244140625,14261,0.0,0.0
1303.9000244140625,1304.0,1303.0999755859375,1303.5999755859375,36561,0.0,0.0
1303.5999755859375,1303.699951171875,1303.0999755859375,1303.5,13978,0.0,0.0
1303.699951171875,1303.800048828125,1303.0999755859375,1303.5,29968,0.0,0.0
1303.4000244140625,1303.5,1302.300048828125,1302.5999755859375,53823,0.0,0.0
1302.5999755859375,1303.5,1302.0999755859375,1303.0999755859375,26101,0.0,0.0
1303.0,1303.0999755859375,1302.699951171875,1303.0,17037,0.0,0.0
1303.0,1303.0,1302.0999755859375,1302.4000244140625,22023,0.0,0.0
1302.4000244140625,1302.9000244140625,1302.4000244140625,1302.9000244140625,13139,0.0,0.0
1302.9000244140625,1303.199951171875,1302.9000244140625,1303.0999755859375,22486,0.0,0.0
1303.4000244140625,1303.800048828125,1303.0999755859375,1303.800048828125,15268,0.0,0.0
1303.800048828125,1303.9000244140625,1303.0,1303.0,17575,0.0,0.0
1303.0999755859375,1303.5999755859375,1303.0,1303.0,16738,0.0,0.0
1303.4000244140625,1303.4000244140625,1303.0,1303.0,11049,0.0,0.0
1303.4000244140625,1303.9000244140625,1303.0,1303.5999755859375,18310,0.0,0.0
1303.9000244140625,1304.0,1303.5999755859375,1303.5999755859375,12402,0.0,0.0
1303.9000244140625,1303.9000244140625,1303.0,1303.0999755859375,40909,0.0,0.0
1303.300048828125,1303.699951171875,1303.0,1303.4000244140625,22306,0.0,0.0
1303.4000244140625,1303.4000244140625,1302.800048828125,1303.0,22111,0.0,0.0
1303.0999755859375,1303.0999755859375,1302.5,1303.0,15189,0.0,0.0
1303.0,1303.0,1302.4000244140625,1302.4000244140625,18299,0.0,0.0
1302.699951171875,1302.699951171875,1302.300048828125,1302.300048828125,16616,0.0,0.0
1302.300048828125,1302.5,1302.0,1302.4000244140625,20247,0.0,0.0
1302.4000244140625,1302.5,1302.300048828125,1302.4000244140625,14758,0.0,0.0
1302.300048828125,1303.300048828125,1302.0999755859375,1302.800048828125,77508,0.0,0.0
1302.5999755859375,1302.800048828125,1302.0999755859375,1302.5,22492,0.0,0.0
1302.5999755859375,1302.800048828125,1302.0999755859375,1302.300048828125,26457,0.0,0.0
